movieId,title,era,genres,tag,story,runtime,director,season
8809,Danny Deckchair,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[ 0.25334433  0.93963426 -0.49138394  0.10820598  0.6268406  -0.24153717
  0.05560943 -0.92203194  0.91664106  0.9260563   0.19778863  0.39629552
 -0.982553    0.92185825  0.10914619  0.13726063 -1.2700653  -1.2120728
  0.07115157  0.83623636]","[-0.01752021  0.00192986  0.03146402  0.04331442  0.01212537 -0.03547708
  0.04753429 -0.00327575  0.03260338 -0.03962246  0.02851418  0.03639508
 -0.04493805  0.01957699 -0.03359631 -0.03327195 -0.02516121 -0.0204682
  0.00167572 -0.02340416]",0.8639886633761094,Christopher Nolan,Sum
8827,"Bill Cosby, Himself",N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[ 0.39292505 -0.04158801  0.7581683   0.45877144  0.25044802  0.3436772
  0.02675581 -1.3614092   0.20847285  0.97954243  0.23406033  0.8320433
 -0.85094774  1.3694036  -0.31001678  0.10345803  0.03882543 -0.8003043
  0.9016718   1.0260197 ]","[ 0.02309728 -0.03341974  0.0399102   0.04880871  0.03666562 -0.01995218
 -0.01682726 -0.03733013 -0.00341762  0.03799592  0.01441535  0.04854333
 -0.0332814  -0.00165251  0.00220255  0.03456023  0.03124198 -0.00348714
  0.0436766   0.01418576]",0.04462022416264208,Christopher Nolan,Sum
8838,Alice Doesn't Live Here Anymore,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.10514147  0.2594572  -0.46186832  0.23418246 -0.86843055  0.50931567
  0.1623259  -0.5346132   0.19900955  0.8309205  -1.004358   -0.46428522
 -0.0524586   1.2341843   0.08502088 -0.17292841 -0.08098096 -0.34782913
 -0.08066158  0.01895951]","[-0.00769989  0.03782578 -0.01129111 -0.04505162 -0.03736579 -0.01316077
  0.01713055  0.03452694  0.01735774  0.03233527 -0.03108296 -0.01797261
  0.0331511   0.0193474  -0.00146699  0.04778755 -0.04896531 -0.00933498
 -0.02221531 -0.03216575]",0.873837379303873,Christopher Nolan,Aut
8874,Shaun of the Dead,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.35736057  1.3097516  -1.290321   -0.29292035 -0.19301304 -0.03775276
 -0.31684068 -0.15857418  1.1887676  -0.25179785 -0.18071823 -0.13304967
 -0.5056382   0.92624897 -0.9466954  -0.0648956   0.1368904  -0.17968635
  0.49350965  1.7376033 ]","[ 0.01048142  0.01533799 -0.03913138 -0.03539847 -0.01379555 -0.01937362
 -0.04051974  0.04711199  0.0401205  -0.02428434 -0.00970706  0.00637022
 -0.03068113  0.03587824 -0.02831489 -0.01930303  0.00966701  0.0469325
  0.0445023   0.02601159]",0.9593786173817049,Christopher Nolan,Sum
8875,"Come Back, Little Sheba",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.2125224e+00  1.4496511e+00 -4.5195690e-01  7.0166409e-01
 -4.0719852e-01  1.8206895e-03  9.6201855e-01 -8.9076775e-01
  1.4541782e-01  1.8957205e+00 -3.6394414e-01 -1.1557670e+00
  6.0163671e-01  2.5271762e-02 -8.4444422e-01 -7.8568828e-01
 -8.0972064e-01 -9.6006984e-01 -7.8817850e-01  9.7043735e-01]","[ 0.01360252  1.053737    0.2641287   0.08587516  0.02620875  0.47188234
  1.4697146  -0.7890321   0.7960993   1.515792    0.7516097  -0.1917375
  0.71484125 -0.7798267  -0.47521555  0.03239992  0.2796671   0.08004314
 -0.03148657 -0.04767917]",0.07059121773726615,Christopher Nolan,Sum
8879,Murder on the Orient Express,N,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-2.1711276   1.7982396   1.0286828  -0.3423389  -2.4851415   1.0743434
 -1.4075413  -1.4170089  -0.82378066  1.0013987  -1.151269   -1.5136472
 -1.5167238   1.4482481  -0.5403311  -0.16162288 -0.60657036  0.6034359
  0.5038615   2.0148008 ]","[ 0.0067111   0.01808459 -0.01485738 -0.03575782 -0.03123441  0.00549704
 -0.02012745 -0.03485729 -0.03930457  0.02806608  0.01304281 -0.04954506
  0.01964953 -0.03394774  0.00388079  0.0156714  -0.00724091  0.04086624
 -0.03826322  0.03716518]",0.6079624299891581,Christopher Nolan,Win
8880,Mask,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.1712264   0.10386723 -1.0240573   0.19102904  0.46107468  0.42704102
  0.41767818 -1.6067097   0.4519227   0.8053229   0.38725066  0.46455467
 -0.3638524   0.7277204  -0.832977    0.35015056 -0.5929064  -1.0911175
  0.3289962   0.69878864]","[-0.04397781 -0.03577994  0.00551745  0.02569204  0.02729574 -0.04841588
 -0.02566811  0.00956221  0.01816803 -0.04134689 -0.00213364  0.02275205
  0.03960843  0.03050615 -0.01551284  0.04711385 -0.01763543 -0.039476
 -0.01384416 -0.02054204]",0.6018440366567166,Christopher Nolan,Win
8914,Primer,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1.7791541   1.6837348  -0.34430617  0.25467446  0.10030981  0.80607456
  0.52891684 -0.6130221   0.22746257  0.59140664 -0.3471555   0.8423444
 -1.4233488   0.48146316  0.6436875  -0.13715567 -0.635863   -0.8186965
  0.79184294  1.1913157 ]","[-0.46811733  1.5023285  -0.22121519  0.52148753  0.45178375  0.9527535
  1.1679302  -0.59180933  0.45183524  1.057192   -0.12345414  0.68773913
 -0.16563612  0.01592426 -0.0555746   0.7329824  -0.09533081  0.24399062
  0.22972657  0.6964195 ]",0.6749138056754561,Christopher Nolan,Win
8920,"Country Girl, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.8446871   0.97726756  1.3749017  -0.24742463 -1.2026404   0.92911667
 -1.2531291  -0.58483523  0.20037706  1.1243293  -1.244004   -1.0129386
 -0.70479536  1.5446429  -0.9505411   0.0045342  -0.2738191  -0.09590607
  0.99604076  0.91476804]","[-0.01808942 -0.03425574  0.04178693 -0.02178376  0.01651552  0.00845804
 -0.02783011  0.02411649  0.03014803 -0.00578845 -0.02349498 -0.01175436
 -0.01402979  0.04977274 -0.0343266   0.04264937 -0.00804434 -0.03204715
 -0.04650208  0.04142455]",0.5548274724136525,Christopher Nolan,Aut
8938,Tarnation,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[ 0.65565026  1.2223653   0.30249938  0.7715706  -0.34287792  1.5946035
  0.4350081  -0.5767763   0.89009845  1.0585784   0.77564174  0.21085384
 -0.35074666  0.893001   -0.638073   -0.96963143  0.17741348 -1.4191856
  0.30058125  1.6941622 ]","[ 0.03617866  0.01128166 -0.01486081  0.00762762 -0.0240008   0.03736504
 -0.03667239 -0.00600109 -0.03148984  0.01832088  0.03449707 -0.04735368
 -0.01606091  0.00623198  0.01440863 -0.03839516  0.01707119 -0.03714249
  0.01108229  0.02907375]",0.36549630976872527,Christopher Nolan,Sum
8943,Being Julia,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.4018551   0.8501948  -0.47314668 -0.13242671 -0.17880654  0.36888114
  0.5797083  -1.2516197   0.29537946 -0.6130688   0.10751086 -0.6896424
 -0.31641367  1.4071742   1.0799453   0.2697803  -0.41468048  0.04297744
  0.17094767  0.58341634]","[-0.02486382  0.01533894 -0.01927319 -0.01500478 -0.00651849  0.01852782
  0.02678335 -0.03248194 -0.01310714 -0.03153023  0.01000233 -0.02365425
  0.01678383  0.04935486  0.04440149  0.0293234  -0.01903544  0.01731475
 -0.01093737  0.00593311]",0.514336046297893,Christopher Nolan,Aut
8949,Sideways,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-1.3264298   0.36360756 -0.5174349  -0.36952955 -0.32427162 -0.39148265
 -0.48480114 -1.0742091   0.17592041  0.4145589  -0.0847531  -1.1813579
 -0.01636867  1.3593304   0.35350743 -0.7873847  -1.3653665   0.24694845
  0.44762418  0.13154043]","[-0.0392346  -0.01269547 -0.03109766 -0.0129436  -0.0074752  -0.0389838
 -0.043401   -0.01236941 -0.04216788  0.00647333  0.04597741 -0.04112926
  0.03765339  0.00758181  0.04156591 -0.02981925 -0.04236205  0.04844407
 -0.00107089 -0.04437442]",0.16702114551862798,Christopher Nolan,Spr
8950,The Machinist,C,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[ 0.14907947  1.3887464   0.86154205  0.70154506  1.7818953   1.5574824
  0.77289796 -1.2197019   2.4307783   0.48364103  1.0516975   1.0141215
 -1.2066517   2.550368   -1.7597238  -0.3864932  -0.4060713  -0.97312087
  1.9236484   1.8779213 ]","[ 0.03987374  0.04811497 -0.0412647  -0.00935261  0.04119863  0.04462473
 -0.04374348 -0.04763579 -0.01987375  0.04957296 -0.00466115  0.03719923
 -0.04495308 -0.00023947  0.00730196  0.04261824 -0.01226211  0.02139604
  0.00840256 -0.00710427]",0.876173021605225,Christopher Nolan,Sum
8951,Vera Drake,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.39585426 -0.3882574  -0.43452698  0.49519604 -0.7321597   0.9116408
  0.59077317 -1.2256085   1.0299636  -0.5261964  -0.591143    0.05096394
 -1.2052838   0.9032993  -0.49117386 -1.2134842   0.0192511  -0.3868569
  0.40810278  0.05499367]","[ 0.00413498 -0.02974333 -0.0157511   0.03774035 -0.02929706  0.02021602
  0.03148477 -0.03281968  0.04429132 -0.04254771 -0.01997469  0.01344759
 -0.0471989   0.02203676 -0.00917555 -0.04935639  0.00781588  0.01108654
  0.02036673 -0.04693756]",0.28461805178270827,Christopher Nolan,Win
8957,Saw,C,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[ 0.00671381  2.159561   -0.08295854  1.2260092   0.40677187 -1.1798717
  1.6899735   0.31584376  2.946437    0.9359142  -0.5250831   0.03564401
 -0.45996797  0.5791694  -1.094954   -1.5221906   0.74052656 -1.4603362
  2.0521286   2.6672018 ]","[ 0.00842472  0.01404739  0.0081364   0.01600838  0.01052101 -0.04867054
  0.02208198  0.02577671  0.01916048 -0.00411925 -0.00091147  0.03037497
 -0.0367821   0.01017584 -0.01585664 -0.03333339  0.02975007  0.01460077
  0.01279133  0.0220936 ]",0.11501669583368071,Christopher Nolan,Aut
8958,Ray,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.23205452 -0.32694384 -0.76503116  0.24172102 -0.54096764 -0.16882801
 -0.48516968 -1.6988099   1.1343561   0.91352814 -0.6865836  -0.00584114
 -0.24707057  1.0604594  -0.06379067 -0.91070247 -0.60203725 -0.96763116
 -0.4963494  -0.32461062]","[ 0.00101121  0.0067327  -0.04624113  0.04809863 -0.01059603  0.04143963
 -0.00747286  0.03782409  0.04201356 -0.01486352  0.01224105  0.00065556
  0.04280401  0.03039844 -0.02681178 -0.02273072  0.01548009 -0.01925461
 -0.00727604 -0.02236843]",0.7068511707676384,Christopher Nolan,Spr
8961,"Incredibles, The",C,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[ 0.48801202  1.0313562  -0.46195534  0.42949456 -1.288387   -0.37623596
 -1.2008768  -0.20338717  1.2370747   0.5111923  -1.6889901   0.16603836
  0.02709954  1.6935459  -1.6019787   1.3082209  -2.4165864   0.04757357
  0.41662177  2.7039325 ]","[-0.0127493  -0.01860538 -0.04399905 -0.04193553  0.03057934 -0.03618351
  0.00404809 -0.03279947  0.03699048 -0.04710909  0.02111346  0.01274409
  0.01279129  0.03004191  0.02319792 -0.02389217 -0.04208814  0.02378864
 -0.03226161  0.03553401]",0.5093767428406201,Christopher Nolan,Spr
8970,Finding Neverland,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.6394422   0.58627313 -1.3437797  -0.00570355  0.51502246 -0.6064002
 -0.968506    0.10282115  1.019436    1.0268413  -1.5664085  -0.5107187
  0.60420674  1.6421072   0.11315041 -1.6138122   0.09093396 -1.210205
  0.2542767   0.75399137]","[ 0.00812377 -0.03428482 -0.04611002 -0.03486484  0.00340083 -0.00950257
 -0.0295931   0.04499429  0.03984466 -0.03454348 -0.01223747 -0.02072599
  0.04783133  0.04539679  0.04015894 -0.04381127  0.02474827 -0.03765264
  0.01251307 -0.03454668]",0.6728466332469467,Christopher Nolan,Sum
8979,Guerrilla: The Taking of Patty Hearst,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1.2637001  -0.5111823  -0.706449    0.7668302  -0.56781167  0.1169764
  0.0691976  -1.151894    0.24166289  0.12577468 -0.06994408  0.10724317
 -0.7311448   1.2230151   0.42133787 -0.12672497  0.8342783  -0.57722175
  0.5172911   1.2741332 ]","[-0.04203939 -0.04947929 -0.0426062   0.01892381 -0.02534961 -0.02478031
 -0.00866798 -0.02006762 -0.03729896 -0.01830376  0.00656601  0.03185197
 -0.02752469  0.00873963  0.03018258 -0.00651731  0.04200678 -0.02672631
  0.00171354  0.03898733]",0.8775474175003428,Christopher Nolan,Win
8983,House of Flying Daggers (Shi mian mai fu),C,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[ 0.89126974  1.7501899  -1.4745154  -0.36621547  0.18339244  1.1482303
  0.34949994 -0.19840614  1.0111994   0.5138314  -1.0338459   0.3660376
 -1.1595536   0.82827055 -0.62515044  0.02428913 -0.8085001  -0.95138854
  0.9430821   0.5091241 ]","[-0.0098972   0.04637285 -0.01941066  0.01020743 -0.00942031 -0.03723363
 -0.02773586  0.02858213  0.01527748 -0.03639581 -0.00760614 -0.00980819
 -0.0273703   0.0495168  -0.00847083  0.01077556 -0.0060395  -0.01114981
  0.02543921  0.01779218]",0.22910638903519834,Christopher Nolan,Aut
8998,That's Entertainment,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-0.02688472  0.21988907 -0.39957508  0.35025436 -0.8120159   0.52888024
  0.13693988 -0.6454299   0.13437662  0.77542144 -0.961352   -0.39000586
 -0.06341921  1.2134178   0.03397515 -0.1772662  -0.11749753 -0.21721198
 -0.07312497  0.01730939]","[ 0.01242843  0.03889419 -0.04384014  0.0470419   0.02561888  0.03403992
 -0.03137321 -0.03725599 -0.0414692  -0.02204326 -0.01724273 -0.01275122
  0.0238965   0.04203039 -0.03702356  0.01347334 -0.0433278   0.04955884
  0.02319027 -0.00346538]",0.5661678540434477,Christopher Nolan,Aut
9010,Love Me If You Dare (Jeux d'enfants),C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-1.0752809   0.03220169 -0.27217883  0.03577425 -1.0694875  -1.1460164
  0.00833895 -0.6518728   1.072448    1.1078122  -1.1535556   0.5000768
 -0.31989598  0.5440466  -1.6098176  -0.19414066 -1.0613382  -1.6752735
 -0.8050061   1.3987212 ]","[-0.02606953  0.00751615  0.04560931 -0.041422   -0.00778158 -0.02536024
  0.0063358   0.04422423 -0.0125433   0.00227023  0.04372075  0.04698666
 -0.00441415 -0.02153441 -0.02407355  0.00880155 -0.01610826  0.00383803
 -0.03168406  0.03902472]",0.8249394573620974,Christopher Nolan,Aut
9018,Control Room,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-0.24262612  0.31037292 -0.21348937 -0.3158461  -0.05498467  1.3909931
 -0.5453325  -0.866752    0.15244672  1.1040695  -1.4551464  -0.32710958
  0.11959329  0.38276818 -0.09476891 -0.17099258 -0.05748977 -0.52646935
  1.4730469   0.7429041 ]","[ 0.03892864 -0.00351753 -0.02370453  0.02094853  0.04916323  0.03624115
 -0.03271881  0.01694151  0.00807946  0.03876407 -0.04970254  0.03250078
 -0.04053378  0.01198119  0.03736075 -0.02686576  0.04944967 -0.03084177
 -0.01694595  0.0129117 ]",0.6042689779094684,Christopher Nolan,Win
25753,Greed,S,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 0.134284    1.2158384  -0.23464985 -0.91807187 -0.86509585  0.0113626
 -0.94978964 -1.0732677   0.5603382   0.78738207 -1.0100765  -0.88755614
  0.3498229   0.35856172  0.6776703   0.31243396 -0.84800047 -0.51550907
 -0.02480008  0.73599464]","[ 0.02444921  0.02964845  0.00671844 -0.04999392 -0.04595046 -0.01966925
 -0.04298363 -0.02237382  0.00624785  0.02861738 -0.03523589 -0.03125726
  0.04135147 -0.01343932  0.04528926  0.0387199  -0.04134299  0.01098112
 -0.03711038  0.02133662]",0.14488469448957972,Christopher Nolan,Spr
25771,"Andalusian Dog, An (Chien andalou, Un)",S,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.0136284   2.3401084   0.29300797 -0.9564278  -0.12594005  0.9621456
  0.11825372 -0.29310519  0.5237392   1.2336165   0.32784602 -1.0755197
 -0.29808542  0.41343057 -0.57315344 -1.4176518   0.46248484 -1.4170218
  2.2972577   0.70119536]","[ 0.16752702  1.5539248  -0.12119958  0.14728826  0.43181866  1.0046896
  0.8664026  -0.48160937  0.50755274  1.4648246   0.3192108   0.31353575
  0.04974284 -0.040744   -0.34855998 -0.08920603 -0.05541342 -0.1288537
  0.9186425   0.25684604]",0.11713856156278232,Christopher Nolan,Win
25825,Fury,G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.29279366  1.6509153  -0.42857137  0.10845393  0.95851326  0.2772692
 -0.13837633 -0.23802328 -0.12070457  0.7856617  -0.34627762 -0.3432815
 -0.60112077  1.8254888  -0.3928616   0.18734865 -0.30595106 -1.0245454
  0.78433305  0.13127029]","[-0.02629002 -0.01285731  0.01699907 -0.04675689  0.04935483 -0.01138061
 -0.04624341  0.02447757 -0.03041998 -0.00514037  0.04285689  0.04136124
 -0.02871245 -0.00206875 -0.00470363 -0.02633619 -0.03327267  0.00954347
 -0.03991046 -0.00687892]",0.43142008348595096,Christopher Nolan,Sum
25841,Stage Door,G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.17164952 -0.03251752  0.16372763  0.13624236  0.7961378   0.4975408
 -0.02730643 -1.5848892   1.3777121   1.5722402  -0.39791784 -0.71592766
 -0.78689945  0.6199735   0.43330157 -0.90732896 -1.2560564  -1.475971
  0.49813175 -0.1408975 ]","[-0.00829655 -0.01694818 -0.02787566 -0.00640054  0.03013697  0.04565299
  0.00946984  0.04223861 -0.02837959 -0.01046742  0.01996887 -0.03160735
 -0.02613074  0.01248428  0.02232362 -0.03819525 -0.02178479 -0.00186961
 -0.03255765  0.02095482]",0.6117564607085083,Christopher Nolan,Aut
25855,"Roaring Twenties, The",G,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[ 0.02010301  0.263385   -0.38943928  0.33517587 -0.81731725  0.4908806
  0.23445365 -0.5955807   0.13980274  0.8325069  -1.0201061  -0.29562482
 -0.05074367  1.2298994   0.21509756 -0.17221874 -0.14288233 -0.27884722
 -0.09530825 -0.04100435]","[ 0.045706    0.04529959 -0.0470777   0.02206419 -0.03361508 -0.02000181
  0.00291964  0.04105353  0.01434573 -0.04532067  0.00040641  0.0261977
  0.02268662 -0.02025908  0.02840439  0.03209134 -0.04966373  0.03919548
 -0.00210366 -0.04801548]",0.27470588876258084,Christopher Nolan,Win
25865,"Letter, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-5.6651659e-02  2.2982529e-01 -5.1425695e-01  3.6236015e-01
 -8.6107409e-01  4.0842471e-01  1.5423140e-01 -6.0264969e-01
  1.9280839e-01  8.4051663e-01 -9.7415406e-01 -2.8638023e-01
 -8.2120851e-02  1.1692746e+00  9.5267005e-02 -1.9025849e-01
 -7.7520646e-02 -3.5443670e-01 -7.7789510e-04 -5.3974083e-03]","[-0.0332185   0.04544669 -0.00534685  0.00758411 -0.04065397 -0.00666474
 -0.03358103 -0.03310458  0.02096742  0.01959947 -0.0081785   0.03230475
  0.0008781   0.02991694 -0.01544744  0.00341585  0.02036883  0.01226595
  0.02996507 -0.02279279]",0.3462220852537842,Christopher Nolan,Spr
25886,Random Harvest,G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.8703779   0.51381844  0.04419793  0.8811243   0.6792366   1.0702803
  0.23396847 -1.4143274  -0.650794    0.71498835 -0.1736071  -0.19359106
 -0.3569606   2.734093    0.12092999 -0.9469808  -0.43747577 -1.3353891
 -0.8912519   0.65578884]","[ 0.01944142 -0.04593814 -0.02535874  0.0353341   0.03210792 -0.01791989
  0.03111655 -0.04503173 -0.04816686 -0.00260434  0.04826018 -0.016745
 -0.03568173  0.02615799  0.0364705  -0.00450215 -0.01674666 -0.02786685
 -0.03866635 -0.00431877]",0.6674157666314245,Christopher Nolan,Spr
25940,"Lady from Shanghai, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.6548751   0.17659605 -0.47632617  0.03974572 -0.24362959  0.92225707
 -0.26700464 -0.5673215   0.11830745 -0.3358583  -0.7561139  -1.3515681
  0.25641477  1.6505811  -0.7741589   0.24510646  0.02587372  0.27244818
  1.1761942   0.5750451 ]","[-0.01195278 -0.02618005 -0.01790819  0.03468876  0.00093466  0.04475012
 -0.0217111   0.01639164  0.0151343  -0.02863967  0.00668765 -0.03952106
  0.03356772 -0.00134376 -0.02799881  0.02120078  0.04057395  0.0157198
  0.0432714  -0.02622964]",0.9052023794017297,Christopher Nolan,Win
25952,"Letter to Three Wives, A",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.0880362   0.24355444 -0.34192643  0.30513483 -0.82751656  0.4933872
  0.12179403 -0.5912866   0.25323156  0.8315955  -0.9473181  -0.3866294
 -0.03621367  1.2004012   0.11894091 -0.18830577 -0.16182686 -0.355242
 -0.09618281  0.08896105]","[ 0.04361255  0.03148356  0.04733148 -0.00342695 -0.04836448  0.02862858
  0.00277888  0.02697675 -0.01572083  0.02994288 -0.03622373  0.01278014
  0.04262656  0.04160585  0.03768457 -0.00918936 -0.03036834  0.0165559
 -0.03220796  0.00367912]",0.2588904608884255,Christopher Nolan,Win
26085,Mutiny on the Bounty,G,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.18659599  0.32662916 -0.9535624  -0.15750036 -0.912589    0.6759014
  0.27194294 -0.39553764  0.64440566  1.0375011  -0.9438044  -0.44090015
 -0.7908074   1.0801852  -0.913941   -0.76026976  0.29313737 -1.3059924
 -0.13913345 -0.38398266]","[ 0.00061845 -0.03673921 -0.01216511 -0.04426534 -0.03387011 -0.03321475
  0.00757694 -0.00508738 -0.0029695   0.01532787 -0.02344874  0.03693937
 -0.01012467  0.00631081 -0.02022012 -0.00404158  0.03374199  0.00862324
 -0.02612268 -0.03815711]",0.35042335305942707,Christopher Nolan,Aut
26131,"Battle of Algiers, The (La battaglia di Algeri)",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.05964109  0.1810315  -0.38553458  0.3347313  -0.7741407   0.48915282
  0.13169512 -0.59245646  0.19335607  0.8598457  -1.0649779  -0.40282822
 -0.00662489  1.3101175   0.1388211  -0.17945261 -0.07786514 -0.32455912
  0.03065429  0.02383696]","[ 0.03283736 -0.04321956  0.04291132  0.02551876  0.03625482 -0.02467084
 -0.01245106 -0.03475108  0.02120232 -0.01715714 -0.04996045  0.0244996
  0.04695968  0.01372002 -0.02700664  0.02810243 -0.03693311  0.03422663
 -0.01275628 -0.00563411]",0.6172371688202241,Christopher Nolan,Win
26151,Au Hasard Balthazar,G,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 0.21593249  0.36680153 -0.72306836  0.7070707  -0.3313721   1.2149217
 -0.26846796 -0.61689526 -0.00385079  0.7256931   0.25866055  0.31717703
 -0.28035313  1.5809922   0.64793074 -0.78751683 -0.9720732  -0.03081122
  1.107671    0.50680816]","[ 0.03518441 -0.0035664  -0.04551259  0.02857005 -0.01573735  0.04046102
 -0.00790459  0.00719985 -0.02406999  0.00726231  0.02097274  0.02708978
  0.03170326  0.03747538  0.03531752 -0.00337337 -0.01939711  0.00387077
  0.02123383 -0.00051776]",0.8199891820952228,Christopher Nolan,Win
26242,Duel,N,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.14953797  0.33127812 -0.4102597   0.36296457 -0.80416054  0.4473197
  0.17259456 -0.5990937   0.19263434  0.8677949  -1.0519594  -0.34106085
 -0.04931731  1.2016753   0.17291373 -0.22317925 -0.11807636 -0.29629526
 -0.04344656  0.09854744]","[-0.02320638  0.019503    0.00936011  0.03531673  0.01469299 -0.0211598
  0.02231829 -0.00632048  0.01934591 -0.00705322 -0.0424783  -0.03786085
  0.03833809  0.00908912  0.03816294 -0.02557507  0.008784    0.03738905
 -0.04574424  0.01362395]",0.23486761586421265,Christopher Nolan,Spr
